Station_Name,SAINT JOHN
Station_Number,65
Latitude_Decimal_Degrees,45.251
Longitude_Decimal_Degrees,66.063
Datum,CD
Time_Zone,AST
SLEV=Observed Water Level
Obs_date,SLEV(metres)
1969/11/20,4.574,
1969/11/21,4.449,
1969/11/22,4.286,
1969/11/23,4.332,
1969/11/24,4.311,
1969/11/25,4.308,
1969/11/26,4.426,
1969/11/27,4.444,
1969/11/28,4.437,
1969/11/29,4.548,
1969/11/30,4.679,
1969/12/01,4.678,
1969/12/02,4.744,
1969/12/03,4.666,
1969/12/04,4.693,
1969/12/05,4.515,
1969/12/06,4.434,
1969/12/07,4.284,
1969/12/08,4.255,
1969/12/09,4.26,
1969/12/10,4.269,
1969/12/11,4.43,
1969/12/12,4.428,
1969/12/13,4.41,
1969/12/14,4.592,
1969/12/15,4.663,
1969/12/16,4.602,
1969/12/17,4.528,
1969/12/18,4.496,
1969/12/19,4.559,
1969/12/20,4.365,
1969/12/21,4.347,
1969/12/22,4.555,
1969/12/23,4.453,
1969/12/24,4.329,
1969/12/25,4.444,
1969/12/26,4.463,
1969/12/27,4.88,
1969/12/28,4.734,
1969/12/29,4.594,
1969/12/30,4.534,
1969/12/31,4.573,
1970/01/01,4.565,
1970/01/02,4.561,
1970/01/03,4.492,
1970/01/04,4.533,
1970/01/05,4.402,
1970/01/06,4.301,
1970/01/07,4.381,
1970/01/08,4.432,
1970/01/09,4.437,
1970/01/10,4.495,
1970/01/11,4.504,
1970/01/12,4.519,
1970/01/13,4.615,
1970/01/14,4.571,
1970/01/15,4.342,
1970/01/16,4.455,
1970/01/17,4.481,
1970/01/18,4.469,
1970/01/19,4.43,
1970/01/20,4.358,
1970/01/21,4.465,
1970/01/22,4.425,
1970/01/23,4.455,
1970/01/24,4.381,
1970/01/25,4.449,
1970/01/26,4.559,
1970/01/27,4.521,
1970/01/28,4.434,
1970/01/29,4.604,
1970/01/30,4.569,
1970/01/31,4.48,
1970/02/01,4.488,
1970/02/02,4.521,
1970/02/03,4.678,
1970/02/04,4.561,
1970/02/05,4.16,
1970/02/06,4.135,
1970/02/07,4.208,
1970/02/08,4.358,
1970/02/09,4.383,
1970/02/10,4.493,
1970/02/11,4.85,
1970/02/12,4.788,
1970/02/13,4.603,
1970/02/14,4.445,
1970/02/15,4.448,
1970/02/16,4.426,
1970/02/17,4.323,
1970/02/18,4.473,
1970/02/19,4.48,
1970/02/20,4.38,
1970/02/21,4.295,
1970/02/22,4.351,
1970/02/23,4.315,
1970/02/24,4.22,
1970/02/25,4.537,
1970/02/26,4.405,
1970/02/27,4.404,
1970/02/28,4.431,
1970/03/01,4.451,
1970/03/02,4.443,
1970/03/03,4.401,
1970/03/04,4.453,
1970/03/05,4.464,
1970/03/06,4.4,
1970/03/07,4.37,
1970/03/08,4.418,
1970/03/09,4.349,
1970/03/10,4.46,
1970/03/11,4.466,
1970/03/12,4.415,
1970/03/13,4.509,
1970/03/14,4.599,
1970/03/15,4.546,
1970/03/16,4.477,
1970/03/17,4.21,
1970/03/18,4.221,
1970/03/19,4.18,
1970/03/20,4.166,
1970/03/21,4.307,
1970/03/22,4.273,
1970/03/23,4.442,
1970/03/24,4.468,
1970/03/25,4.385,
1970/03/26,4.338,
1970/03/27,4.488,
1970/03/28,4.362,
1970/03/29,4.411,
1970/03/30,4.46,
1970/03/31,4.515,
1970/04/01,4.502,
1970/04/02,4.535,
1970/04/03,4.603,
1970/04/04,4.28,
1970/04/05,4.252,
1970/04/06,4.245,
1970/04/07,4.36,
1970/04/08,4.368,
1970/04/09,4.453,
1970/04/10,4.586,
1970/04/11,4.602,
1970/04/12,4.575,
1970/04/13,4.578,
1970/04/14,4.543,
1970/04/15,4.483,
1970/04/16,4.462,
1970/04/17,4.418,
1970/04/18,4.455,
1970/04/19,4.406,
1970/04/20,4.404,
1970/04/21,4.371,
1970/04/22,4.366,
1970/04/23,4.318,
1970/04/24,4.348,
1970/04/25,4.551,
1970/04/26,4.507,
1970/04/27,4.57,
1970/04/28,4.635,
1970/04/29,4.63,
1970/04/30,4.524,
1970/05/01,4.496,
1970/05/02,4.411,
1970/05/03,4.423,
1970/05/04,4.332,
1970/05/05,4.42,
1970/05/06,4.468,
1970/05/07,4.552,
1970/05/08,4.567,
1970/05/09,4.593,
1970/05/10,4.596,
1970/05/11,4.614,
1970/05/12,4.601,
1970/05/13,4.614,
1970/05/14,4.55,
1970/05/15,4.481,
1970/05/16,4.42,
1970/05/17,4.497,
1970/05/18,4.478,
1970/05/19,4.423,
1970/05/20,4.387,
1970/05/21,4.302,
1970/05/22,4.367,
1970/05/23,4.413,
1970/05/24,4.436,
1970/05/25,4.47,
1970/05/26,4.672,
1970/05/27,4.686,
1970/05/28,4.593,
1970/05/29,4.476,
1970/05/30,4.436,
1970/05/31,4.388,
1970/06/01,4.378,
1970/06/02,4.368,
1970/06/03,4.357,
1970/06/04,4.356,
1970/06/05,4.403,
1970/06/06,4.478,
1970/06/07,4.5,
1970/06/08,4.515,
1970/06/09,4.515,
1970/06/10,4.569,
1970/06/11,4.671,
1970/06/12,4.635,
1970/06/13,4.571,
1970/06/14,4.516,
1970/06/15,4.467,
1970/06/16,4.429,
1970/06/17,4.388,
1970/06/18,4.366,
1970/06/19,4.428,
1970/06/20,4.371,
1970/06/21,4.32,
1970/06/22,4.36,
1970/06/23,4.448,
1970/06/24,4.5,
1970/06/25,4.632,
1970/06/26,4.597,
1970/06/27,4.653,
1970/06/28,4.558,
1970/06/29,4.452,
1970/06/30,4.422,
1970/07/01,4.378,
1970/07/02,4.328,
1970/07/03,4.35,
1970/07/04,4.391,
1970/07/05,4.414,
1970/07/06,4.411,
1970/07/07,4.397,
1970/07/08,4.402,
1970/07/09,4.417,
1970/07/10,4.433,
1970/07/11,4.495,
1970/07/12,4.548,
1970/07/13,4.536,
1970/07/14,4.462,
1970/07/15,4.445,
1970/07/16,4.437,
1970/07/17,4.393,
1970/07/18,4.315,
1970/07/19,4.248,
1970/07/20,4.248,
1970/07/21,4.356,
1970/07/22,4.357,
1970/07/23,4.41,
1970/07/24,4.502,
1970/07/25,4.533,
1970/07/26,4.535,
1970/07/27,4.483,
1970/07/28,4.44,
1970/07/29,4.374,
1970/07/30,4.341,
1970/08/18,4.068,
1970/08/19,4.258,
1970/08/20,4.374,
1970/08/21,4.507,
1970/08/22,4.517,
1970/08/23,4.576,
1970/08/24,4.64,
1970/08/25,4.558,
1970/08/26,4.493,
1970/08/27,4.443,
1970/08/28,4.375,
1970/08/29,4.408,
1970/08/30,4.312,
1970/08/31,4.395,
1970/09/01,4.347,
1970/09/02,4.269,
1970/09/03,4.343,
1970/09/04,4.46,
1970/09/05,4.478,
1970/09/06,4.523,
1970/09/07,4.423,
1970/09/08,4.482,
1970/09/09,4.493,
1970/09/10,4.501,
1970/09/11,4.502,
1970/09/12,4.358,
1970/09/13,4.301,
1970/09/14,4.135,
1970/09/15,4.107,
1970/09/16,4.163,
1970/09/17,4.18,
1970/09/18,4.334,
1970/09/19,4.445,
1970/09/20,4.465,
1970/09/21,4.526,
1970/09/22,4.593,
1970/09/23,4.547,
1970/09/24,4.455,
1970/09/25,4.441,
1970/09/26,4.371,
1970/09/27,4.413,
1970/09/28,4.407,
1970/09/29,4.415,
1970/09/30,4.379,
1970/10/01,4.42,
1970/10/02,4.413,
1970/10/03,4.508,
1970/10/04,4.487,
1970/10/05,4.423,
1970/10/06,4.428,
1970/10/07,4.463,
1970/10/08,4.515,
1970/10/09,4.515,
1970/10/10,4.446,
1970/10/11,4.354,
1970/10/12,4.319,
1970/10/13,4.271,
1970/10/14,4.242,
1970/10/15,4.278,
1970/10/16,4.399,
1970/10/17,4.369,
1970/10/18,4.437,
1970/10/19,4.388,
1970/10/20,4.396,
1970/10/21,4.404,
1970/10/22,4.434,
1970/10/23,4.461,
1970/10/24,4.53,
1970/10/25,4.45,
1970/10/26,4.448,
1970/10/27,4.403,
1970/10/28,4.369,
1970/10/29,4.349,
1970/10/30,4.334,
1970/10/31,4.346,
1970/11/01,4.373,
1970/11/02,4.425,
1970/11/03,4.568,
1970/11/04,4.643,
1970/11/05,4.865,
1970/11/06,4.714,
1970/11/07,4.677,
1970/11/08,4.464,
1970/11/09,4.433,
1970/11/10,4.338,
1970/11/11,4.286,
1970/11/12,4.369,
1970/11/13,4.393,
1970/11/14,4.405,
1970/11/15,4.514,
1970/11/16,4.519,
1970/11/17,4.476,
1970/11/18,4.444,
1970/11/19,4.519,
1970/11/20,4.548,
1970/11/21,4.689,
1970/11/22,4.465,
1970/11/23,4.639,
1970/11/24,4.538,
1970/11/25,4.334,
1970/11/26,4.316,
1970/11/27,4.396,
1970/11/28,4.348,
1970/11/29,4.316,
1970/11/30,4.335,
1970/12/01,4.376,
1970/12/02,4.428,
1970/12/03,4.451,
1970/12/04,4.592,
1970/12/05,4.527,
1970/12/06,4.65,
1970/12/07,4.597,
1970/12/08,4.398,
1970/12/09,4.424,
1970/12/10,4.441,
1970/12/11,4.429,
1970/12/12,4.331,
1970/12/13,4.474,
1970/12/14,4.474,
1971/01/06,4.531,
1971/01/07,4.258,
1971/01/08,4.256,
1971/01/09,4.358,
1971/01/10,4.361,
1971/01/11,4.398,
1971/01/12,4.343,
1971/01/13,4.271,
1971/01/14,4.38,
1971/01/15,4.482,
1971/01/16,4.489,
1971/01/17,4.501,
1971/01/18,4.547,
1971/01/19,4.584,
1971/01/20,4.568,
1971/01/21,4.545,
1971/01/22,4.56,
1971/01/23,4.457,
1971/01/24,4.415,
1971/01/25,4.371,
1971/01/26,4.514,
1971/01/27,4.678,
1971/01/28,4.31,
1971/01/29,4.314,
1971/01/30,4.59,
1971/01/31,4.537,
1971/02/01,4.51,
1971/02/02,4.373,
1971/02/03,4.234,
1971/02/04,4.295,
1971/02/05,4.403,
1971/02/06,4.487,
1971/02/07,4.264,
1971/02/08,4.319,
1971/02/09,4.579,
1971/02/10,4.285,
1971/02/11,4.173,
1971/02/12,4.277,
1971/02/13,4.349,
1971/02/14,4.588,
1971/02/15,4.408,
1971/02/16,4.325,
1971/02/17,4.37,
1971/02/18,4.487,
1971/02/19,4.468,
1971/02/20,4.428,
1971/02/21,4.519,
1971/02/22,4.431,
1971/02/23,4.429,
1971/02/24,4.472,
1971/02/25,4.397,
1971/02/26,4.306,
1971/02/27,4.363,
1971/02/28,4.485,
1971/03/01,4.441,
1971/03/02,4.472,
1971/03/03,4.477,
1971/03/04,4.852,
1971/03/05,4.624,
1971/03/06,4.477,
1971/03/07,4.503,
1971/03/08,4.657,
1971/03/09,4.445,
1971/03/10,4.31,
1971/03/11,4.283,
1971/03/12,4.343,
1971/03/13,4.299,
1971/03/14,4.33,
1971/03/15,4.463,
1971/03/16,4.465,
1971/03/17,4.462,
1971/03/18,4.478,
1971/03/19,4.493,
1971/03/20,4.761,
1971/03/21,4.787,
1971/03/22,4.603,
1971/03/23,4.587,
1971/03/24,4.43,
1971/03/25,4.315,
1971/03/26,4.192,
1971/03/27,4.193,
1971/03/28,4.374,
1971/03/29,4.37,
1971/03/30,4.473,
1971/03/31,4.49,
1971/04/01,4.481,
1971/04/02,4.446,
1971/04/03,4.505,
1971/04/04,4.44,
1971/04/05,4.363,
1971/04/06,4.309,
1971/04/07,4.523,
1971/04/08,4.457,
1971/04/09,4.296,
1971/04/10,4.365,
1971/04/11,4.303,
1971/04/12,4.311,
1971/04/13,4.417,
1971/04/14,4.561,
1971/04/15,4.565,
1971/04/16,4.606,
1971/04/17,4.524,
1971/04/18,4.652,
1971/04/19,4.631,
1971/04/20,4.676,
1971/04/21,4.666,
1971/04/22,4.793,
1971/04/23,4.607,
1971/04/24,4.511,
1971/04/25,4.484,
1971/04/26,4.441,
1971/04/27,4.465,
1971/04/28,4.544,
1971/04/29,4.667,
1971/04/30,4.725,
1971/05/01,4.714,
1971/05/02,4.688,
1971/05/03,4.677,
1971/05/04,4.769,
1971/05/05,4.692,
1971/05/06,4.595,
1971/05/07,4.527,
1971/05/08,4.457,
1971/05/09,4.494,
1971/05/10,4.529,
1971/05/11,4.501,
1971/05/12,4.533,
1971/05/13,4.652,
1971/05/14,4.633,
1971/05/15,4.591,
1971/05/16,4.612,
1971/05/17,4.711,
1971/05/18,4.74,
1971/05/19,4.684,
1971/05/20,4.612,
1971/05/21,4.567,
1971/05/22,4.558,
1971/05/23,4.465,
1971/05/24,4.387,
1971/05/25,4.39,
1971/05/26,4.423,
1971/05/27,4.458,
1971/05/28,4.496,
1971/05/29,4.52,
1971/05/30,4.573,
1971/05/31,4.634,
1971/06/01,4.618,
1971/06/02,4.512,
1971/06/03,4.496,
1971/06/04,4.518,
1971/06/05,4.487,
1971/06/06,4.471,
1971/06/07,4.43,
1971/06/08,4.45,
1971/06/09,4.436,
1971/06/10,4.397,
1971/06/11,4.418,
1971/06/12,4.48,
1971/06/13,4.581,
1971/06/14,4.598,
1971/06/15,4.593,
1971/06/16,4.583,
1971/06/17,4.55,
1971/06/18,4.455,
1971/06/19,4.4,
1971/06/20,4.365,
1971/06/21,4.37,
1971/06/22,4.292,
1971/06/23,4.288,
1971/06/24,4.319,
1971/06/25,4.351,
1971/06/26,4.466,
1971/06/27,4.484,
1971/06/28,4.441,
1971/06/29,4.454,
1971/06/30,4.448,
1971/07/01,4.533,
1971/07/02,4.493,
1971/07/03,4.464,
1971/07/04,4.359,
1971/07/05,4.326,
1971/07/06,4.319,
1971/07/07,4.343,
1971/07/08,4.265,
1971/07/09,4.268,
1971/07/10,4.294,
1971/07/11,4.36,
1971/07/12,4.401,
1971/07/13,4.426,
1971/07/14,4.586,
1971/07/15,4.617,
1971/07/16,4.53,
1971/07/17,4.494,
1971/07/18,4.453,
1971/07/19,4.333,
1971/07/20,4.325,
1971/07/21,4.224,
1971/07/22,4.177,
1971/07/23,4.212,
1971/07/24,4.27,
1971/07/25,4.358,
1971/07/26,4.424,
1971/07/27,4.447,
1971/07/28,4.414,
1971/07/29,4.427,
1971/07/30,4.471,
1971/07/31,4.459,
1971/08/01,4.376,
1971/08/02,4.329,
1971/08/03,4.336,
1971/08/04,4.322,
1971/08/05,4.275,
1971/08/06,4.268,
1971/08/07,4.294,
1971/08/08,4.276,
1971/08/09,4.309,
1971/08/10,4.372,
1971/08/11,4.474,
1971/08/12,4.498,
1971/08/13,4.492,
1971/08/14,4.456,
1971/08/15,4.463,
1971/08/16,4.385,
1971/08/17,4.318,
1971/08/18,4.265,
1971/08/19,4.263,
1971/08/20,4.312,
1971/08/21,4.345,
1971/08/22,4.379,
1971/08/23,4.453,
1971/08/24,4.422,
1971/08/25,4.308,
1971/08/26,4.301,
1971/08/27,4.363,
1971/08/28,4.475,
1971/08/29,4.481,
1971/08/30,4.502,
1971/08/31,4.445,
1971/09/01,4.397,
1971/09/02,4.294,
1971/09/03,4.247,
1971/09/04,4.236,
1971/09/05,4.199,
1971/09/06,4.209,
1971/09/07,4.172,
1971/09/08,4.309,
1971/09/09,4.41,
1971/09/10,4.514,
1971/09/11,4.583,
1971/09/12,4.605,
1971/09/13,4.589,
1971/09/14,4.576,
1971/09/15,4.508,
1971/09/16,4.378,
1971/09/17,4.266,
1971/09/18,4.281,
1971/09/19,4.243,
1971/09/20,4.262,
1971/09/21,4.334,
1971/09/22,4.31,
1971/09/23,4.328,
1971/09/24,4.407,
1971/09/25,4.372,
1971/09/26,4.444,
1971/09/27,4.446,
1971/09/28,4.475,
1971/09/29,4.535,
1971/09/30,4.422,
1971/10/01,4.391,
1971/10/02,4.407,
1971/10/03,4.295,
1971/10/04,4.267,
1971/10/05,4.303,
1971/10/06,4.394,
1971/10/07,4.529,
1971/10/08,4.481,
1971/10/09,4.423,
1971/10/10,4.601,
1971/10/11,4.725,
1971/10/12,4.577,
1971/10/13,4.393,
1971/10/14,4.353,
1971/10/15,4.339,
1971/10/16,4.291,
1971/10/17,4.257,
1971/10/18,4.284,
1971/10/19,4.214,
1971/10/20,4.268,
1971/10/21,4.228,
1971/10/22,4.395,
1971/10/23,4.386,
1971/10/24,4.458,
1971/10/25,4.448,
1971/10/26,4.6,
1971/10/27,4.593,
1971/10/28,4.562,
1971/10/29,4.43,
1971/10/30,4.397,
1971/10/31,4.383,
1971/11/01,4.3,
1971/11/02,4.355,
1971/11/03,4.356,
1971/11/04,4.412,
1971/11/05,4.312,
1971/11/06,4.384,
1971/11/07,4.544,
1971/11/08,4.497,
1971/11/09,4.505,
1971/11/10,4.481,
1971/11/11,4.575,
1971/11/12,4.491,
1971/11/13,4.391,
1971/11/14,4.318,
1971/11/15,4.438,
1971/11/16,4.436,
1971/11/17,4.492,
1971/11/18,4.394,
1971/11/19,4.475,
1971/11/20,4.526,
1971/11/21,4.543,
1971/11/22,4.52,
1971/11/23,4.362,
1971/11/24,4.282,
1971/11/25,4.479,
1971/11/26,4.67,
1971/11/27,4.445,
1971/11/28,4.434,
1971/11/29,4.357,
1971/11/30,4.498,
1971/12/01,4.169,
1971/12/02,4.123,
1971/12/03,4.229,
1971/12/04,4.218,
1971/12/05,4.26,
1971/12/06,4.378,
1971/12/07,4.479,
1971/12/08,4.515,
1971/12/09,4.501,
1971/12/10,4.491,
1971/12/11,4.575,
1971/12/12,4.375,
1971/12/13,4.368,
1971/12/14,4.237,
1971/12/15,4.293,
1971/12/16,4.473,
1971/12/17,4.278,
1971/12/18,4.39,
1971/12/19,4.293,
1971/12/20,4.375,
1971/12/21,4.419,
1971/12/22,4.225,
1971/12/23,4.119,
1971/12/24,4.6,
1971/12/25,4.311,
1971/12/26,4.538,
1971/12/27,4.487,
1971/12/28,4.476,
1971/12/29,4.333,
1971/12/30,4.269,
1971/12/31,4.304,
1972/01/01,4.288,
1972/01/02,4.418,
1972/01/03,4.339,
1972/01/04,4.241,
1972/01/05,4.508,
1972/01/06,4.49,
1972/01/07,4.543,
1972/01/08,4.43,
1972/01/09,4.59,
1972/01/10,4.486,
1972/01/11,4.507,
1972/01/12,4.424,
1972/01/13,4.402,
1972/01/14,4.316,
1972/01/15,4.284,
1972/01/16,4.224,
1972/01/17,4.349,
1972/01/18,4.25,
1972/01/19,4.43,
1972/01/20,4.288,
1972/01/21,4.444,
1972/01/22,4.413,
1972/01/23,4.585,
1972/01/24,4.503,
1972/01/25,4.672,
1972/01/26,4.01,
1972/01/27,4.095,
1972/01/28,4.304,
1972/01/29,4.3,
1972/01/30,4.297,
1972/01/31,4.287,
1972/02/01,4.308,
1972/02/02,4.223,
1972/02/03,4.432,
1972/02/04,4.827,
1972/02/05,4.344,
1972/02/06,4.317,
1972/02/07,4.518,
1972/02/08,4.406,
1972/02/09,4.237,
1972/02/10,4.305,
1972/02/11,4.305,
1972/02/12,4.299,
1972/02/13,4.31,
1972/02/14,4.534,
1972/02/15,4.368,
1972/02/16,4.322,
1972/02/17,4.177,
1972/02/18,4.376,
1972/02/19,4.625,
1972/02/20,4.673,
1972/02/21,4.428,
1972/02/22,4.577,
1972/02/23,4.178,
1972/02/24,4.44,
1972/02/25,4.373,
1972/02/26,4.303,
1972/02/27,4.197,
1972/02/28,4.309,
1972/02/29,4.28,
1972/03/01,4.275,
1972/03/02,4.279,
1972/03/03,4.244,
1972/03/04,4.279,
1972/03/05,4.457,
1972/03/06,4.38,
1972/03/07,4.34,
1972/03/08,4.55,
1972/03/09,4.301,
1972/03/10,4.321,
1972/03/11,4.17,
1972/03/12,4.293,
1972/03/13,4.137,
1972/03/14,4.203,
1972/03/15,4.2,
1972/03/16,4.282,
1972/03/17,4.435,
1972/03/18,4.534,
1972/03/19,4.358,
1972/03/20,4.334,
1972/03/21,4.415,
1972/03/22,4.608,
1972/03/23,4.741,
1972/03/24,4.738,
1972/03/25,4.546,
1972/03/26,4.538,
1972/03/27,4.503,
1972/03/28,4.538,
1972/03/29,4.41,
1972/03/30,4.403,
1972/03/31,4.375,
1972/04/01,4.44,
1972/04/02,4.417,
1972/04/03,4.53,
1972/04/04,4.458,
1972/04/05,4.543,
1972/04/06,4.546,
1972/04/07,4.623,
1972/04/08,4.6,
1972/04/09,4.603,
1972/04/10,4.364,
1972/04/11,4.393,
1972/04/12,4.336,
1972/04/13,4.283,
1972/04/14,4.348,
1972/04/15,4.287,
1972/04/16,4.375,
1972/04/17,4.533,
1972/04/18,4.506,
1972/04/19,4.513,
1972/04/20,4.643,
1972/04/21,4.613,
1972/04/22,4.555,
1972/04/23,4.558,
1972/04/24,4.502,
1972/04/25,4.438,
1972/04/26,4.428,
1972/04/27,4.408,
1972/04/28,4.371,
1972/04/29,4.382,
1972/04/30,4.397,
1972/05/01,4.433,
1972/05/02,4.515,
1972/05/03,4.567,
1972/05/04,4.692,
1972/05/05,4.69,
1972/05/06,4.649,
1972/05/07,4.685,
1972/05/08,4.608,
1972/05/09,4.611,
1972/05/10,4.743,
1972/05/11,4.58,
1972/05/12,4.484,
1972/05/13,4.448,
1972/05/14,4.44,
1972/05/15,4.489,
1972/05/16,4.594,
1972/05/17,4.67,
1972/05/18,4.716,
1972/05/19,4.654,
1972/05/20,4.67,
1972/05/21,4.771,
1972/05/22,4.706,
1972/05/23,4.659,
1972/05/24,4.605,
1972/05/25,4.495,
1972/05/26,4.46,
1972/05/27,4.423,
1972/05/28,4.462,
1972/05/29,4.517,
1972/05/30,4.536,
1972/05/31,4.556,
1972/06/01,4.615,
1972/06/02,4.635,
1972/06/03,4.62,
1972/06/04,4.63,
1972/06/05,4.622,
1972/06/06,4.655,
1972/06/07,4.668,
1972/06/08,4.61,
1972/06/09,4.593,
1972/06/10,4.521,
1972/06/11,4.388,
1972/06/12,4.378,
1972/06/13,4.396,
1972/06/14,4.45,
1972/06/15,4.56,
1972/06/16,4.56,
1972/06/17,4.595,
1972/06/18,4.524,
1972/06/19,4.525,
1972/06/20,4.545,
1972/06/21,4.576,
1972/06/22,4.631,
1972/06/23,4.492,
1972/06/24,4.438,
1972/06/25,4.449,
1972/06/26,4.448,
1972/06/27,4.445,
1972/06/28,4.388,
1972/06/29,4.379,
1972/06/30,4.434,
1972/07/01,4.551,
1972/07/02,4.555,
1972/07/03,4.532,
1972/07/04,4.545,
1972/07/05,4.516,
1972/07/06,4.497,
1972/07/07,4.41,
1972/07/08,4.33,
1972/07/09,4.277,
1972/07/10,4.209,
1972/07/11,4.204,
1972/07/12,4.244,
1972/07/13,4.342,
1972/07/14,4.447,
1972/07/15,4.483,
1972/07/16,4.502,
1972/07/17,4.51,
1972/07/18,4.473,
1972/07/19,4.495,
1972/07/20,4.472,
1972/07/21,4.489,
1972/07/22,4.475,
1972/07/23,4.512,
1972/07/24,4.505,
1972/07/25,4.447,
1972/07/26,4.483,
1972/07/27,4.405,
1972/07/28,4.406,
1972/07/29,4.425,
1972/07/30,4.449,
1972/07/31,4.468,
1972/08/01,4.524,
1972/08/02,4.553,
1972/08/03,4.562,
1972/08/04,4.57,
1972/08/05,4.424,
1972/08/06,4.353,
1972/08/07,4.321,
1972/08/08,4.361,
1972/08/09,4.293,
1972/08/10,4.337,
1972/08/11,4.278,
1972/08/12,4.368,
1972/08/13,4.414,
1972/08/14,4.451,
1972/08/15,4.488,
1972/08/16,4.513,
1972/08/17,4.537,
1972/08/18,4.561,
1972/08/19,4.553,
1972/08/20,4.481,
1972/08/21,4.395,
1972/08/22,4.346,
1972/08/23,4.334,
1972/08/24,4.275,
1972/08/25,4.289,
1972/08/26,4.265,
1972/08/27,4.344,
1972/08/28,4.442,
1972/08/29,4.488,
1972/08/30,4.485,
1972/08/31,4.475,
1972/09/01,4.495,
1972/09/02,4.5,
1972/09/03,4.54,
1972/09/04,4.6,
1972/09/05,4.418,
1972/09/06,4.367,
1972/09/07,4.314,
1972/09/08,4.331,
1972/09/09,4.393,
1972/09/10,4.353,
1972/09/11,4.381,
1972/09/12,4.453,
1972/09/13,4.52,
1972/09/14,4.607,
1972/09/15,4.561,
1972/09/16,4.61,
1972/09/17,4.6,
1972/09/18,4.42,
1972/09/19,4.408,
1972/09/20,4.306,
1972/09/21,4.267,
1972/09/22,4.322,
1972/09/23,4.218,
1972/09/24,4.205,
1972/09/25,4.248,
1972/09/26,4.325,
1972/09/27,4.438,
1972/09/28,4.42,
1972/09/29,4.536,
1972/09/30,4.715,
1972/10/01,4.555,
1972/10/02,4.408,
1972/10/03,4.298,
1972/10/04,4.256,
1972/10/05,4.204,
1972/10/06,4.27,
1972/10/07,4.488,
1972/10/08,4.658,
1972/10/09,4.416,
1972/10/10,4.283,
1972/10/11,4.25,
1972/10/12,4.409,
1972/10/13,4.515,
1972/10/14,4.596,
1972/10/15,4.593,
1972/10/16,4.593,
1972/10/17,4.649,
1972/10/18,4.389,
1972/10/19,4.348,
1972/10/20,4.382,
1972/10/21,4.179,
1972/10/22,4.2,
1972/10/23,4.25,
1972/10/24,4.325,
1972/10/25,4.363,
1972/10/26,4.402,
1972/10/27,4.445,
1972/10/28,4.483,
1972/10/29,4.647,
1972/10/30,4.488,
1972/10/31,4.46,
1972/11/01,4.369,
1972/11/02,4.408,
1972/11/03,4.394,
1972/11/04,4.422,
1972/11/05,4.428,
1972/11/06,4.383,
1972/11/07,4.49,
1972/11/08,4.523,
1972/11/09,4.668,
1972/11/10,4.565,
1972/11/11,4.674,
1972/11/12,4.63,
1972/11/13,4.633,
1972/11/14,4.671,
1972/11/15,4.747,
1972/11/16,4.597,
1972/11/17,4.424,
1972/11/18,4.459,
1972/11/19,4.35,
1972/11/20,4.479,
1972/11/21,4.283,
1972/11/22,4.266,
1972/11/23,4.419,
1972/11/24,4.465,
1972/11/25,4.552,
1972/11/26,4.768,
1972/11/27,4.706,
1972/11/28,4.495,
1972/11/29,4.478,
1972/11/30,4.329,
1972/12/01,4.609,
1972/12/02,4.505,
1972/12/03,4.355,
1972/12/04,4.335,
1972/12/05,4.459,
1972/12/06,4.567,
1972/12/07,4.425,
1972/12/08,4.673,
1972/12/09,4.635,
1972/12/10,4.6,
1972/12/11,4.568,
1972/12/12,4.405,
1972/12/13,4.634,
1972/12/14,4.468,
1972/12/15,4.449,
1972/12/16,4.83,
1973/01/06,4.275,
1973/01/07,4.296,
1973/01/08,4.344,
1973/01/09,4.425,
1973/01/10,4.455,
1973/01/11,4.542,
1973/01/12,4.483,
1973/01/13,4.349,
1973/01/14,4.54,
1973/01/15,4.459,
1973/01/16,4.415,
1973/01/17,4.317,
1973/01/18,4.286,
1973/01/19,4.353,
1973/01/20,4.436,
1973/01/21,4.405,
1973/01/22,4.368,
1973/01/23,4.62,
1973/01/24,4.573,
1973/01/25,4.57,
1973/01/26,4.562,
1973/01/27,4.548,
1973/01/28,4.535,
1973/01/29,4.703,
1973/01/30,4.448,
1973/01/31,4.241,
1973/02/01,4.12,
1973/02/02,4.321,
1973/02/03,4.564,
1973/02/04,4.391,
1973/02/05,4.331,
1973/02/06,4.203,
1973/02/07,4.387,
1973/02/08,4.552,
1973/02/09,4.539,
1973/02/10,4.479,
1973/02/11,4.571,
1973/02/12,4.546,
1973/02/13,4.528,
1973/02/14,4.36,
1973/02/15,4.432,
1973/02/16,4.283,
1973/02/17,4.289,
1973/02/18,4.251,
1973/02/19,4.318,
1973/02/20,4.35,
1973/02/21,4.377,
1973/02/22,4.583,
1973/02/23,4.655,
1973/02/24,4.55,
1973/02/25,4.341,
1973/02/26,4.312,
1973/02/27,4.235,
1973/02/28,4.358,
1973/03/01,4.299,
1973/03/02,4.178,
1973/03/03,4.114,
1973/03/04,4.207,
1973/03/05,4.093,
1973/03/06,4.085,
1973/03/07,4.139,
1973/03/08,4.204,
1973/03/09,4.188,
1973/03/10,4.275,
1973/03/11,4.316,
1973/03/12,4.576,
1973/03/13,4.55,
1973/03/14,4.407,
1973/03/15,4.443,
1973/03/16,4.492,
1973/03/17,4.414,
1973/03/18,4.65,
1973/03/19,4.606,
1973/03/20,4.513,
